generationBatchId,dataLockStatus,familyCanonical,familyCode,productGroupKey,productSlug,productTitle,capacityMl,glassColorCanonical,glassColorCode,neckThreadSize,applicatorCanonical,applicatorCode,primaryOptionName,primaryOptionValue,primaryOptionCode,secondaryOptionName,secondaryOptionValue,secondaryOptionCode,graceSku,websiteSku,shopifyProductId,shopifyVariantId,convexProductId,convexProductGroupId,imageRole,outputFilename,outputWidth,outputHeight,sourceReferencePath,status,blockerNotes
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-lotionpump,diva-46ml-frosted-18-415-lotionpump,Diva 46 ml (1.56 oz) Clear Lotion Bottle,46,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear,CLR,LB-DVA-FRS-46ML-02,LBDivaFrst46LtnMtGl,,,kd79kv2gt1wyn8bw4fcqakres581t4k8,kh729k19gqzp7mz2wa85r3816s83jen6,pdp-main,LB-DVA-FRS-46ML-02__LBDivaFrst46LtnMtGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-5ml-clear-13-415-rollon,sleek-5ml-clear-13-415-rollon,"Sleek design 5ml, 1/6oz Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and",5,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Black Dotted,BLAC,GB-SLK-CLR-5ML-MRL-BKDT,GBSleek5MtlRollBlkDot,,,kd7es93ah8sdqr786htz0gcw1n81tcqk,kh786dea2xmj16bvx1v8eb0mj983jr50,pdp-main,GB-SLK-CLR-5ML-MRL-BKDT__GBSleek5MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-5-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,"Christmas green Organza / sheer gusseted gift bag. Size : 4"" x 6""",0,Green,GRN,,,,Glass Color,Green,GRN,Cap Color,Green,GRN,ACC-ORG-CHGN-4X6,OBagChGreen4x6,,,kd7c64vn3mqkqyxwzzvsgk791h81vbnh,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-CHGN-4X6__OBagChGreen4x6__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Green-4x6,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Light Brown Leather,LIGH,GB-DVA-FRS-46ML-T-33,GBDivaFrst46RdcrLBrwnLthr,,,kd7cqr4feqn238t269261jvh2181t5re,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-33__GBDivaFrst46RdcrLBrwnLthr__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Matte Silver,MATT,GB-CYL-AMB-5ML-ROL-MSLV,GBTulipAmb5RollSlMatt,,,kd73hwpvb7bst4xssyprh9djx981te9j,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-MSLV__GBTulipAmb5RollSlMatt__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-matte-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-antiquespray,diva-30ml-clear-18-415-antiquespray,"Diva design 30 ml, 1oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",30,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-DVA-CLR-30ML-ASP-MSLV,GBDiva30AnSpMtSl,,,kd78pqdjws9020g5kq529tg3eh81t762,kh720h1fc7t4cwd7tqsd9qcrm183jt84,pdp-main,GB-DVA-CLR-30ML-ASP-MSLV__GBDiva30AnSpMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-100ml-clear-18-415-antiquespray,cylinder-100ml-clear-18-415-antiquespray,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",100,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Lavender,LAVE,GB-CYL-CLR-100ML-ASP-LVN,GBCyl100AnSpLvn,,,kd71ffsy5pqr09a4ajvzwb20js81tepw,kh798e2gkcrmz043b4pw6jq2nd83kkd2,pdp-main,GB-CYL-CLR-100ML-ASP-LVN__GBCyl100AnSpLvn__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-lotionpump,diva-46ml-frosted-18-415-lotionpump,Diva 46 ml (1.56 oz) Clear Lotion Bottle,46,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear,CLR,LB-DVA-FRS-46ML-03,LBDivaFrst46LtnMtSl,,,kd776rc2nadyqe02wpk0xpahfs81vnre,kh729k19gqzp7mz2wa85r3816s83jen6,pdp-main,LB-DVA-FRS-46ML-03__LBDivaFrst46LtnMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and trave",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Shiny Silver,SHIN,GB-CYL-AMB-5ML-ROL-SSLV,GBTulipAmb5RollSlSh,,,kd76chkde2d1sfh8bhnzzraq8181vebs,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-SSLV__GBTulipAmb5RollSlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples an",5,Amber,AMB,13-415,Metal Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Black Dotted,BLAC,GB-CYL-AMB-5ML-MRL-BKDT,GBTulipAmb5MtlRollBlkDot,,,kd78rz7n010m2k6gj561r0690h81vdye,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-MRL-BKDT__GBTulipAmb5MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Ivory Organza / sheer gusseted gift bag. Size : 4 inches x 6 inches,0,Ivory,IVOR,,,,Glass Color,Ivory,IVOR,Cap Color,Ivory,IVOR,ACC-ORG-IVY-4X6,OBagIvory4x6,,,kd79z19jbrres0gqwtjzg5aybx81t56p,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-IVY-4X6__OBagIvory4x6__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Ivory-4x6,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Shiny Silver,SHIN,GB-DVA-FRS-46ML-T-40,GBDivaFrst46RdcrShnSl,,,kd77nkmxf82kp0jamdpz1p8fz581t8pn,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-40__GBDivaFrst46RdcrShnSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-shiny-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-cobalt-blue-17-415-finemist,cylinder-9ml-cobalt-blue-17-415-finemist,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with fine mist sprayer with turquoise trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples",9,Cobalt Blue,COB,17-415,Fine Mist Sprayer,SPR,Glass Color,Cobalt Blue,COB,Cap Color,Turquoise,TURQ,GB-CYL-BLU-9ML-SPR-TRQ,GBCylBlu9SpryTur,,,kd70fergvy7xhf867kb7t8yenx81tr4s,kh709em25pfgg2qdgrg23mq6w183kq9q,pdp-main,GB-CYL-BLU-9ML-SPR-TRQ__GBCylBlu9SpryTur__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-turquoise-trim-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-antiquespray,diva-30ml-clear-18-415-antiquespray,"Diva design 30 ml, 1oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",30,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,White,WHT,GB-DVA-CLR-30ML-ASP-WHT,GBDiva30AnSpWht,,,kd7234zy13jq0r2qrh6d0cz34981td1a,kh720h1fc7t4cwd7tqsd9qcrm183jt84,pdp-main,GB-DVA-CLR-30ML-ASP-WHT__GBDiva30AnSpWht__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-100ml-clear-18-415-antiquespray,cylinder-100ml-clear-18-415-antiquespray,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",100,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Pink,PINK,GB-CYL-CLR-100ML-ASP-PNK,GBCyl100AnSpPnk,,,kd7asfb0wf0p9pkcbx1wqf9jt581v6me,kh798e2gkcrmz043b4pw6jq2nd83kkd2,pdp-main,GB-CYL-CLR-100ML-ASP-PNK__GBCyl100AnSpPnk__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-lotionpump,diva-46ml-frosted-18-415-lotionpump,Diva 46 ml (1.56 oz) Clear Lotion Bottle,46,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear,CLR,LB-DVA-FRS-46ML-01,LBDivaFrst46LtnCu,,,kd70j00415y81rj3dw1mwmyk2n81v20r,kh729k19gqzp7mz2wa85r3816s83jen6,pdp-main,LB-DVA-FRS-46ML-01__LBDivaFrst46LtnCu__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-5ml-amber-13-415-rollon,tulip-5ml-amber-13-415-rollon,"Tulip design 5ml, 1/6 oz Amber glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",5,Amber,AMB,13-415,Plastic Roller Ball,ROL,Glass Color,Amber,AMB,Cap Color,Shiny Gold,SHIN,GB-CYL-AMB-5ML-ROL-SGLD,GBTulipAmb5RollGlSh,,,kd7eqh04e3nrqk10f09mezjqan81vnxt,kh79f6v65kzvzzs5drkhk9pvps83kzn3,pdp-main,GB-CYL-AMB-5ML-ROL-SGLD__GBTulipAmb5RollGlSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-5-ml-amber-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-6ml-clear-13-415-rollon,tulip-6ml-clear-13-415-rollon,"Tulip design 6ml, 1/5oz Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and",6,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Black Dotted,BLAC,GB-CYL-CLR-6ML-MRL-BKDT,GBTulip6MtlRollBlkDot,,,kd7fn7sscqqr1z5bjd7d254w4581t9k7,kh7306wh96tk62qa97xrzd983583jfbn,pdp-main,GB-CYL-CLR-6ML-MRL-BKDT__GBTulip6MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-6ml-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Lavender Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,0,Lavender,LAVE,,,,Glass Color,Lavender,LAVE,Cap Color,Lavender,LAVE,ACC-ORG-LVN-5X8,OBagLavender5x8,,,kd74mc6ne151cj4xaqyxf3we3x81vftk,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-LVN-5X8__OBagLavender5x8__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Lavender-5x8,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Matte Silver,MATT,GB-DVA-FRS-46ML-T-35,GBDivaFrst46RdcrMtSlTall,,,kd7djqt1jbc9py9e66h1mw0ykh81v4gs,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-35__GBDivaFrst46RdcrMtSlTall__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-cobalt-blue-17-415-finemist,cylinder-9ml-cobalt-blue-17-415-finemist,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with fine mist sprayer with matte silver trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samp",9,Cobalt Blue,COB,17-415,Fine Mist Sprayer,SPR,Glass Color,Cobalt Blue,COB,Cap Color,Matte Silver,MATT,GB-CYL-BLU-9ML-SPR-MSLV,GBCylBlu9SpryMattSl,,,kd7et013cjx16033k57ej9nrwn81v3ag,kh709em25pfgg2qdgrg23mq6w183kq9q,pdp-main,GB-CYL-BLU-9ML-SPR-MSLV__GBCylBlu9SpryMattSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-matte-silver-trim-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-antiquespray,diva-30ml-clear-18-415-antiquespray,"Diva design 30 ml, 1oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",30,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Red,RED,GB-DVA-CLR-30ML-ASP-RED,GBDiva30AnSpRed,,,kd7ddjb5gkzqzhjs58r92g0byh81v9e6,kh720h1fc7t4cwd7tqsd9qcrm183jt84,pdp-main,GB-DVA-CLR-30ML-ASP-RED__GBDiva30AnSpRed__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-100ml-clear-18-415-antiquespray,cylinder-100ml-clear-18-415-antiquespray,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",100,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Matte Silver,MATT,GB-CYL-CLR-100ML-ASP-MSLV,GBCyl100AnSpMtSl,,,kd718mcc2favzv96p146wwx67581vee6,kh798e2gkcrmz043b4pw6jq2nd83kkd2,pdp-main,GB-CYL-CLR-100ML-ASP-MSLV__GBCyl100AnSpMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-lotionpump,diva-46ml-frosted-18-415-lotionpump,Diva 46 ml (1.56 oz) Clear Lotion Bottle,46,Frosted,FRO,18-415,Lotion Pump,PMP,Glass Color,Frosted,FRO,Cap Color,Clear,CLR,LB-DVA-FRS-46ML-05,LBDivaFrst46LtnShnGl,,,kd75bsdf544zhkaxzpvmk1htnd81vyxm,kh729k19gqzp7mz2wa85r3816s83jen6,pdp-main,LB-DVA-FRS-46ML-05__LBDivaFrst46LtnShnGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-46ml-frosted-18-415-reducer,diva-46ml-frosted-18-415-reducer,Diva 46 ml (1.56 oz) Frosted Glass Bottle Tall Cap,46,Frosted,FRO,18-415,Reducer,RED,Glass Color,Frosted,FRO,Cap Color,Matte Silver,MATT,GB-DVA-FRS-46ML-T-34,GBDivaFrst46RdcrMtSl,,,kd78hvdxfkvs0mhd4z69mqxthh81tf1j,kh7adsm04czhhbdrwpjxnsaecd83jp3q,pdp-main,GB-DVA-FRS-46ML-T-34__GBDivaFrst46RdcrMtSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-silver-matte-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Tulip,TULI,tulip-6ml-clear-13-415-rollon,tulip-6ml-clear-13-415-rollon,"Tulip design 6ml, 1/5oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel",6,Clear,CLR,13-415,Plastic Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Shiny Black,SHIN,GB-CYL-CLR-6ML-ROL-SBLK,GBTulip6RollBlkSh,,,kd71p37g4gcdntrzh3c30bya7d81tmfr,kh7306wh96tk62qa97xrzd983583jfbn,pdp-main,GB-CYL-CLR-6ML-ROL-SBLK__GBTulip6RollBlkSh__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/tulip-design-6ml-bottle-plastic-roller-ball-plug-black-shiny-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Sleek,SLEE,sleek-8ml-clear-13-415-rollon,sleek-8ml-clear-13-415-rollon,"Sleek design 8ml, 1/3oz Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and",8,Clear,CLR,13-415,Metal Roller Ball,ROL,Glass Color,Clear,CLR,Cap Color,Black Dotted,BLAC,GB-SLK-CLR-8ML-MRL-BKDT,GBSleek8MtlRollBlkDot,,,kd7fgczz0bfant2ew8j37741d981t03a,kh74jxw1beb3ded7g18rt6dn9h83kcv2,pdp-main,GB-SLK-CLR-8ML-MRL-BKDT__GBSleek8MtlRollBlkDot__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,ready_for_prompt_review,
2026-05-14-stakeholder-review,blocked,Gift Bag,GIFT,gift-bag-0ml-mixed,gift-bag-0ml-mixed,Purple Organza / sheer gusseted gift bag. Size : 5 inches x 8 inches,0,Purple,PURP,,,,Glass Color,Purple,PURP,Cap Color,Purple,PURP,ACC-ORG-LTPR-5X8,OBagLightPurple5x8,,,kd7bhfyh17gh40wm43q0e8fpxx81tk7z,kh7ffne0473bn8229ytfm5admx83k261,pdp-main,ACC-ORG-LTPR-5X8__OBagLightPurple5x8__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/Organza-Sheer-Gift-Bag-Pouch-Light-Purple-5x8,blocked,missing_applicatorCanonical
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-cobalt-blue-17-415-rollon,cylinder-9ml-cobalt-blue-17-415-rollon,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",9,Cobalt Blue,COB,17-415,Metal Roller Ball,ROL,Glass Color,Cobalt Blue,COB,Cap Color,Matte Silver,MATT,GB-CYL-BLU-9ML-MRL-MSLV,GBCylBlu9MtlRollMattSl,,,kd728f6fdnmdq2gz45rbh0zrbd81vz8w,kh78wxygfm9p26dkth0mysyrsd83jwza,pdp-main,GB-CYL-BLU-9ML-MRL-MSLV__GBCylBlu9MtlRollMattSl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-metal-roller-ball-matte-silver-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Cylinder,CYLI,cylinder-9ml-cobalt-blue-17-415-finemist,cylinder-9ml-cobalt-blue-17-415-finemist,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with fine mist sprayer with gold trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and",9,Cobalt Blue,COB,17-415,Fine Mist Sprayer,SPR,Glass Color,Cobalt Blue,COB,Cap Color,Gold,GOLD,GB-CYL-BLU-9ML-SPR-GLD,GBCylBlu9SpryGl,,,kd7awzqvsq2375kkwcftptncen81v0mj,kh709em25pfgg2qdgrg23mq6w183kq9q,pdp-main,GB-CYL-BLU-9ML-SPR-GLD__GBCylBlu9SpryGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/cylinder-design-9-ml-cobalt-blue-glass-bottle-sprayer-gold-trim-and-cap,ready_for_prompt_review,
2026-05-14-stakeholder-review,review,Diva,DIVA,diva-30ml-clear-18-415-antiquespray,diva-30ml-clear-18-415-antiquespray,"Diva design 30 ml, 1oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your pro",30,Clear,CLR,18-415,Vintage Bulb Sprayer,SPR,Glass Color,Clear,CLR,Cap Color,Gold,GOLD,GB-DVA-CLR-30ML-ASP-GLD,GBDiva30AnSpGl,,,kd702q1adgdahfpth596b3837581vb7f,kh720h1fc7t4cwd7tqsd9qcrm183jt84,pdp-main,GB-DVA-CLR-30ML-ASP-GLD__GBDiva30AnSpGl__pdp-main__v001.png,2080,2288,https://www.bestbottles.com/product/diva-design-30-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,ready_for_prompt_review,
